mix_mv_avg,5_price_diff,mv_avg_diff,avg_quantity,quantity_price,ct_rising,aux_flag,price,label
-3.2025561191722067,2.3865576789412732,2.265748024784173,-0.3811097219944996,-0.3870152646396034,1.3567963183005867,-0.5019582023117478,-3.101039391142553,-1
-3.167415756225806,4.549627408927458,3.2916430039272027,-0.5370004017087403,-0.4210785055736872,1.3567963183005867,-0.5019582023117478,-2.9596281109666345,0
-3.243605353346555,-6.025380159893889,0.44193472853140536,-0.6865924681011936,-0.40588468666746175,1.3567963183005867,-0.5019582023117478,-3.6509721473822383,0
-3.362337401197507,-12.033907187633291,-7.537248442572236,-0.5291271350565059,0.33568787540434764,0.6940029594213049,1.992197747530653,-4.043781258982014,0
-3.499876867096455,-14.437317998729052,-17.56822157196089,-0.24254022891517438,0.33568787540434764,1.3567963183005867,1.992197747530653,-4.043781258982014,-1
-3.560387690381347,-14.196976917619475,-16.428338261802782,-0.10082142917495547,-0.04489140174723337,0.6940029594213049,1.992197747530653,-3.8866576143421034,0
-3.5988202403055296,-3.6219693487981286,-8.449155090698097,0.21253458358397295,0.3350774836206243,0.6940029594213049,-0.5019582023117478,-3.8866576143421034,-1
-3.6480466127616387,1.9058755167221213,0.3279463975163249,0.22040785023620735,-0.38685729858014556,0.6940029594213049,-0.5019582023117478,-3.9180823432700853,-1
-3.706594922858912,-0.016853132154487395,0.897888052594858,0.06294251719151966,-0.04458620585537167,0.6940029594213049,1.992197747530653,-4.043781258982014,-1
-3.7491160419239744,-2.420263943250248,-1.3818785677203187,0.5353385163255827,1.476510119183506,0.031209600542023135,-0.5019582023117478,-4.043781258982014,-1
-3.7968705294893934,-3.1412871865789764,-3.547656857020415,0.697527809361611,0.34728215626223014,-0.6315837583372585,-0.5019582023117478,-4.090918352373986,-1
-3.8833846525102325,-6.746403403222617,-4.6875401671785255,0.4455832764901106,-0.27250590862165563,0.031209600542023135,1.992197747530653,-4.358028548261833,-1
-3.9805290552973553,-4.5833336732364325,-5.713435146319468,0.5873020762303296,-0.04400498089004832,0.6940029594213049,1.992197747530653,-4.342316183797842,-1
-4.020760575643537,-0.016853132154487395,-4.117598512098948,0.4896735697426231,-0.28035613623639766,0.6940029594213049,1.992197747530653,-4.043781258982014,-1
-4.017489720330848,0.7041701111742408,0.441934728532449,-0.2850558688372401,-0.3944383606143135,0.031209600542023135,1.992197747530653,-4.043781258982014,-1
-3.9963927035639473,4.789968490037034,4.773491307131598,-0.5259778283956121,-0.23472324648523138,0.031209600542023135,1.992197747530653,-4.043781258982014,-1
-3.9977010456890425,4.549627408927458,4.43152631408427,-0.5826653482916997,-0.40964932386470226,0.6940029594213049,-0.5019582023117478,-4.043781258982014,-1
-3.9715342031874523,1.9058755167221213,3.0636663418949546,-0.6755698947880654,-0.26904803412181466,0.6940029594213049,1.992197747530653,-3.9180823432700853,-1
-4.010620924174183,-4.102651511017281,-1.0399135746729902,0.05191994387839149,1.4791099178569616,0.6940029594213049,1.992197747530653,-4.310891454869861,-1
-4.061482724286648,-4.102651511017281,-2.9777152019418818,0.5117187163688796,0.7175218358681404,0.6940029594213049,-0.5019582023117478,-4.310891454869861,-1
-4.126736287774968,-4.5833336732364325,-6.967306787493702,0.8266493824582548,0.5272779784475158,1.3567963183005867,1.992197747530653,-4.342316183797842,-1
-4.124937317352968,-3.1412871865789764,-3.6616451880365393,0.9778161021811549,-0.04443342398262771,1.3567963183005867,-0.5019582023117478,-4.122343081301969,-1
-4.090266251038356,5.991673895584914,1.1258647146271064,1.1683491551652267,0.19078812715102547,1.3567963183005867,-0.5019582023117478,-3.9180823432700853,-1
-3.949619472592362,16.08599930218711,12.068744492141624,0.5384878229864765,-0.04610730218041053,2.0195896771798685,-0.5019582023117478,-3.2581630357824634,-1
-3.7908194471608945,18.729751194392446,17.996137704961292,0.30228982341944494,0.14286043136962073,2.0195896771798685,-0.5019582023117478,-3.1167517556065443,-1
-3.659167520824803,15.124634977748805,20.84584598035605,-0.0457085626093148,-0.3150921730770181,2.68238303605915,-0.5019582023117478,-3.1324641200705354,-1
-3.5715085984445114,12.240542004433893,14.006546119409473,0.1448244903747573,0.4115815714523842,2.0195896771798685,-0.5019582023117478,-3.1167517556065443,-1
-3.552210552099587,-2.9009461054694,4.3175379830691885,-0.03153668263529293,-0.2353018185178975,2.0195896771798685,-0.5019582023117478,-3.4467114093503555,-1
-3.540108387442613,-5.064015835455585,-3.6616451880354957,-0.03153668263529293,-0.045743349920703946,2.0195896771798685,-0.5019582023117478,-3.4467114093503555,-1
-3.561041861443871,-4.823674754346009,-7.081295118508782,-0.1890020156799806,-0.2353018185178975,2.0195896771798685,-0.5019582023117478,-3.4467114093503555,-1
-3.56938254249125,-6.746403403222617,-5.485458484288263,0.08026370382643534,0.33379884463452936,1.3567963183005867,-0.5019582023117478,-3.5566979605982927,-1
-3.642976787026949,-8.188449889880074,-7.081295118509826,0.12592865040939474,0.5255195731072283,1.3567963183005867,1.992197747530653,-3.9809318011260495,-1
-3.634309020448308,-0.2571942132640635,-4.801528498193606,0.11963003708760714,-0.25045252997771517,0.6940029594213049,-0.5019582023117478,-3.4624237738143466,-1
-3.6539341523244704,-4.823674754346009,-5.485458484288263,0.11963003708760714,-0.045135205972686,0.031209600542023135,-0.5019582023117478,-3.7609586986301755,-1
-3.646901813402186,-3.6219693487981286,-0.24199525756220847,0.16214567700967286,-0.1324250649109919,0.6940029594213049,1.992197747530653,-3.7923834275581574,-1
-3.644939300214568,7.674061463351947,-0.24199525756325208,0.004680343964985188,-0.0456826231968221,0.031209600542023135,-0.5019582023117478,-3.4781361382783373,-1
-3.6558966655121132,-4.102651511017281,1.4678297076744349,-0.36378853535958394,-0.3641140184808199,0.031209600542023135,-0.5019582023117478,-3.7295339697021936,-1
-3.6493549548867334,0.46382903006466475,0.5559230595475295,-0.2787572555154526,-0.04519610815089647,0.031209600542023135,-0.5019582023117478,-3.7295339697021936,-1
-3.6958011003270332,0.46382903006466475,-1.3818785677203187,-0.2787572555154526,-0.045135205972686,0.031209600542023135,-0.5019582023117478,-3.7609586986301755,-1
-3.7044688669056742,-4.5833336732364325,-1.9518202227998958,-0.2834812155067932,-0.14384118784134478,0.6940029594213049,-0.5019582023117478,-3.7766710630941662,-1
-3.692203159483058,1.184852273393393,-1.8378318917837715,-0.2834812155067932,-0.045348278162505376,0.6940029594213049,-0.5019582023117478,-3.6509721473822383,-1
-3.713790804546887,-0.9782174565927916,-0.014018595531003876,-0.19372597567132116,-0.14761650502549054,0.6940029594213049,-0.5019582023117478,-3.7923834275581574,-1
-3.695146929264486,1.6655344356125452,1.2398530456421868,-0.19372597567132116,-0.045348278162505376,1.3567963183005867,-0.5019582023117478,-3.6509721473822383,-1
-3.648700783824186,4.789968490037034,2.0377713627529683,-0.19372597567132116,-0.0457129889903608,1.3567963183005867,-0.5019582023117478,-3.4624237738143466,-1
-3.614356803040836,1.4251933545029691,3.9755729900208165,-0.15278498907970248,-0.04553072124028081,1.3567963183005867,-0.5019582023117478,-3.5566979605982927,-1
-3.5724898550383206,5.03030957114661,4.43152631408427,-0.15278498907970248,-0.0457129889903608,1.3567963183005867,-0.5019582023117478,-3.4624237738143466,-1
-3.5530282659277774,2.8672398411604254,3.0636663418949546,-0.14018776243612738,-0.11775097563405953,1.3567963183005867,1.992197747530653,-3.4624237738143466,-1
-3.533239591285948,-0.016853132154487395,2.0377713627529683,-0.2803319088458994,-0.3831540843213707,1.3567963183005867,1.992197747530653,-3.4624237738143466,-1
-3.523427025347855,1.4251933545029691,0.6699113905636535,-0.4252000152470121,-0.39452850326511263,1.3567963183005867,-0.5019582023117478,-3.4624237738143466,-1
-3.5556449501779435,-3.3816282676885523,-0.9259252436579095,-0.4252000152470121,-0.045287424797805204,0.6940029594213049,-0.5019582023117478,-3.6823968763102206,-1
-3.6030723522120525,-5.304356916565161,-4.117598512098948,-0.4252000152470121,-0.04504381606146036,0.6940029594213049,1.992197747530653,-3.8080957920221485,-1
-3.6506632970117807,-5.304356916565161,-6.62534179444533,-0.39528160196852147,-0.04504381606146036,0.031209600542023135,-0.5019582023117478,-3.8080957920221485,-1
-3.682554136310608,-5.304356916565161,-5.941411808351716,-0.3496166553855621,-0.27293369869363876,-0.6315837583372585,-0.5019582023117478,-3.8080957920221485,-1
-3.7010344688273418,-1.939581781031096,-3.433668526004291,-0.20474854898444936,-0.04504381606146036,-0.6315837583372585,-0.5019582023117478,-3.8080957920221485,-1
-3.731126337704145,-0.9782174565927916,-1.3818785677203187,-0.20474854898444936,-0.04492189439512423,-0.6315837583372585,-0.5019582023117478,-3.8709452498781123,0
-3.7417566174704286,-0.016853132154487395,-0.46997191959341306,-0.20474854898444936,-0.04504381606146036,-0.6315837583372585,-0.5019582023117478,-3.8080957920221485,0
-3.762853634237329,-1.2185585377023678,-1.0399135746729902,-0.20474854898444936,-0.04489140174723337,-0.6315837583372585,-0.5019582023117478,-3.8866576143421034,0
-3.777572483144445,-1.2185585377023678,-0.6979485816256614,-0.11026934915763675,-0.04489140174723337,-0.6315837583372585,1.992197747530653,-3.8866576143421034,0
-3.7971976150206554,-0.2571942132640635,-1.2678902367041947,-0.11026934915763675,-0.04489140174723337,-0.6315837583372585,1.992197747530653,-3.8866576143421034,0
-3.8135518915841518,-1.2185585377023678,-0.6979485816256614,1.779314647378615,4.514735222667059,-0.6315837583372585,-0.5019582023117478,-3.8866576143421034,0
-3.8344853655854094,-0.9782174565927916,-1.0399135746729902,1.779314647378615,-0.04476938219509215,0.031209600542023135,-0.5019582023117478,-3.949507072198067,0
-3.836284336007409,0.7041701111742408,-0.1280069265460844,1.779314647378615,-0.04498286501098238,0.6940029594213049,-0.5019582023117478,-3.8395205209501304,0
-3.8269623983662204,1.184852273393393,0.44193472853140536,1.779314647378615,-0.04504381606146036,0.6940029594213049,-0.5019582023117478,-3.8080957920221485,0
-3.8269623983662204,-0.2571942132640635,1.2398530456421868,1.779314647378615,-0.0448609042044637,0.6940029594213049,-0.5019582023117478,-3.9023699788060946,0
-3.8472417013049065,-0.2571942132640635,-0.014018595531003876,-0.11026934915763675,-0.04473886506101585,0.031209600542023135,-0.5019582023117478,-3.9652194366620583,0
-3.8735720865721395,-2.420263943250248,-1.9518202227988521,-0.11026934915763675,-0.04467781608935379,0.031209600542023135,-0.5019582023117478,-3.99664416559004,0
-3.889599277604374,-2.9009461054694,-2.977715201940838,0.0440466772261571,0.3279010055158687,0.031209600542023135,-0.5019582023117478,-3.99664416559004,0
-3.9082431528867514,-1.4588996188119439,-2.2937852158461807,-0.11184400248808365,-0.42105846240483363,0.031209600542023135,-0.5019582023117478,-3.99664416559004,0
-3.9229620017938913,-0.4975352943736396,-0.925925243656866,0.042472023895710316,0.3279010055158687,0.031209600542023135,-0.5019582023117478,-3.99664416559004,0
-3.934737080919603,-0.016853132154487395,-0.24199525756220847,-0.11026934915763675,-0.41345481298431896,0.031209600542023135,-0.5019582023117478,-3.99664416559004,0
-3.946348617279672,-0.2571942132640635,-0.1280069265460844,-0.11026934915763675,-0.04464728424940631,-0.6315837583372585,-0.5019582023117478,-4.012356530054031,0
-3.9566518115146696,-0.2571942132640635,-0.24199525756325208,-0.26930933553277137,-0.056053674335376856,-1.2943771172165401,1.992197747530653,-4.012356530054031,0
-3.9656466636245966,-0.2571942132640635,-0.35598358857833257,-0.26616002887187756,-0.4134538970291205,-1.2943771172165401,-0.5019582023117478,-4.012356530054031,0
-3.9757863150939277,-0.4975352943736396,-0.35598358857833257,-0.42047605525567144,-0.04461674750513954,-1.2943771172165401,-0.5019582023117478,-4.0280688945180225,1
-3.9877249369852823,-0.4975352943736396,-0.4699719195944566,-0.3779604153336058,-0.31077806273717523,-1.2943771172165401,-0.5019582023117478,-4.043781258982014,1
-3.9977010456890185,-0.4975352943736396,-0.5839602506105809,-0.14176241576657428,0.5258249160342074,-1.2943771172165401,-0.5019582023117478,-4.043781258982014,1
-4.004406299080065,-0.4975352943736396,-0.5839602506095373,1.1226842085822677,2.997606444222383,-1.2943771172165401,1.992197747530653,-4.043781258982014,1
-4.009149039283469,-0.2571942132640635,-0.35598358857833257,1.2754255816356146,-0.04458620585537167,-0.6315837583372585,-0.5019582023117478,-4.043781258982014,1
-4.008331325455278,0.46382903006466475,0.09996973548512021,1.2281859817222083,-0.15871118510911172,0.031209600542023135,-0.5019582023117478,-4.012356530054031,1
-4.000154187173542,1.184852273393393,0.783899721578734,1.3384117148534898,-0.04473886506101585,0.031209600542023135,-0.5019582023117478,-3.9652194366620583,1
-3.992958305485615,0.944511192283817,1.2398530456432304,0.9463230355722174,-0.4210587676742018,0.031209600542023135,-0.5019582023117478,-3.9809318011260495,1
-4.010457381408563,-1.2185585377023678,0.21395806650020074,-0.3133996287852838,-0.04443342398262771,0.031209600542023135,-0.5019582023117478,-4.122343081301969,1
-4.03155439817544,-1.69924069992152,-1.495866898736443,-0.46299169517773714,-0.40583894395846787,0.031209600542023135,1.992197747530653,-4.122343081301969,1
-4.05134307281727,-2.420263943250248,-2.977715201940838,-0.4157520952643308,-0.04443342398262771,0.031209600542023135,1.992197747530653,-4.122343081301969,1
-4.06001083939591,-2.179922862140672,-2.1797968848311005,-0.4252000152470121,-0.0672590357705755,0.031209600542023135,1.992197747530653,-4.122343081301969,1
-4.07145883299036,-0.016853132154487395,-1.0399135746729902,-0.4252000152470121,-0.4210560184837664,0.031209600542023135,-0.5019582023117478,-4.122343081301969,1
-4.087158938491309,-0.4975352943736396,-0.24199525756325208,-0.42834932190790587,-0.05198203705884768,0.031209600542023135,-0.5019582023117478,-4.15376781022995,1
-4.095990247835593,-0.4975352943736396,-0.46997191959341306,0.1967880502795042,1.1047015141360297,0.031209600542023135,-0.5019582023117478,-4.15376781022995,1
-4.101714244632807,-0.2571942132640635,-0.5839602506105809,0.1967880502795042,-0.044402852875015025,-0.6315837583372585,1.992197747530653,-4.13805544576596,1
-4.104494471648591,-0.2571942132640635,-0.24199525756220847,0.3605519966459794,0.32844543268025944,-0.6315837583372585,1.992197747530653,-4.13805544576596,1
-4.1079288697269485,0.22348794895508867,0.09996973548512021,0.3621266499764262,-0.4172511384302895,-0.6315837583372585,-0.5019582023117478,-4.13805544576596,1
-4.113652866524161,0.22348794895508867,0.21395806650020074,0.6802066227266954,0.716512015605137,0.031209600542023135,-0.5019582023117478,-4.13805544576596,1
-4.1079288697269485,0.944511192283817,0.5559230595475295,0.20466131693173856,-0.0445251078346037,0.031209600542023135,-0.5019582023117478,-4.075205987909995,1
-4.11888623502447,-0.9782174565927916,-0.014018595531003876,0.8345226491104892,1.4780385519859967,0.031209600542023135,-0.5019582023117478,-4.2009049036219235,1
-4.13033422861892,-0.9782174565927916,-0.46997191959341306,0.7510660225968048,0.12698037622422434,0.031209600542023135,-0.5019582023117478,-4.2009049036219235,1
-4.147015590713678,-0.9782174565927916,-1.8378318917837715,0.7542153292576986,-0.40963709640228235,0.031209600542023135,-0.5019582023117478,-4.2009049036219235,1
-4.153230215807795,-1.939581781031096,-1.3818785677203187,0.3621266499764262,-0.2307646055267801,0.031209600542023135,1.992197747530653,-4.2009049036219235,1
-4.159281298136294,-0.016853132154487395,-0.925925243656866,0.39204506325491695,0.028029636590967858,-0.6315837583372585,-0.5019582023117478,-4.2009049036219235,1
-4.169584492371293,-0.2571942132640635,-0.1280069265460844,-0.23781626892383378,-0.044249923606488564,-0.6315837583372585,-0.5019582023117478,-4.216617268085915,1
-4.179560601075004,-0.7378763754832156,-0.46997191959341306,0.3211856633848075,1.478497561113383,-0.6315837583372585,1.992197747530653,-4.248041997013896,1
-4.189863795310027,-0.7378763754832156,-0.8119369126407419,0.47235238310770755,-0.044188717469396246,0.031209600542023135,-0.5019582023117478,-4.248041997013896,1
-4.179233515543743,1.184852273393393,-0.014018595531003876,0.5495103962996046,-0.04443342398262771,-0.6315837583372585,-0.5019582023117478,-4.122343081301969,1
-4.166313637058603,1.4251933545029691,1.2398530456421868,0.5195919830211139,-0.04443342398262771,0.031209600542023135,-0.5019582023117478,-4.122343081301969,1
-4.15143124538582,2.1462165978316974,2.6077130178315016,0.5195919830211139,-0.04446399017764076,0.031209600542023135,-0.5019582023117478,-4.106630716837977,1
-4.147506219010559,2.1462165978316974,2.0377713627529683,-0.11026934915763675,-0.04446399017764076,0.031209600542023135,-0.5019582023117478,-4.106630716837977,1
-4.138184281369394,0.22348794895508867,1.2398530456421868,-0.11026934915763675,-0.04446399017764076,0.031209600542023135,-0.5019582023117478,-4.106630716837977,1
-4.130170685853277,0.22348794895508867,0.21395806650020074,-0.11026934915763675,-0.04446399017764076,0.031209600542023135,-0.5019582023117478,-4.106630716837977,1
-4.127390458837492,-0.016853132154487395,0.09996973548512021,-0.11026934915763675,-0.04446399017764076,0.031209600542023135,-0.5019582023117478,-4.106630716837977,1
-4.124610231821706,-0.016853132154487395,-0.014018595531003876,-0.11026934915763675,-0.04446399017764076,0.6940029594213049,-0.5019582023117478,-4.106630716837977,1
-4.1200310343839215,0.22348794895508867,0.09996973548407662,-0.11026934915763675,-0.0444945514612382,0.6940029594213049,1.992197747530653,-4.090918352373986,1
-4.117250807368112,-0.016853132154487395,0.09996973548407662,-0.11026934915763675,-0.04446399017764076,0.6940029594213049,-0.5019582023117478,-4.106630716837977,1
-4.111363267805281,0.22348794895508867,0.21395806650124433,0.9919879821551769,2.6180655981157317,0.6940029594213049,-0.5019582023117478,-4.090918352373986,1
-4.106947613133139,0.22348794895508867,0.09996973548512021,0.8581424490671924,-0.3678054267670131,0.031209600542023135,-0.5019582023117478,-4.090918352373986,1
-4.103840300586068,-0.016853132154487395,0.21395806650020074,0.8581424490671924,-0.0444945514612382,0.031209600542023135,-0.5019582023117478,-4.090918352373986,1
-4.102041330164092,0.22348794895508867,0.09996973548512021,0.8581424490671924,-0.0444945514612382,0.031209600542023135,-0.5019582023117478,-4.090918352373986,1
-4.1012236163359255,-0.016853132154487395,0.09996973548512021,0.8581424490671924,-0.0444945514612382,0.6940029594213049,-0.5019582023117478,-4.090918352373986,1
-4.097952761023212,0.22348794895508867,0.09996973548407662,-0.24411488224562128,-0.0445251078346037,0.6940029594213049,-0.5019582023117478,-4.075205987909995,1
-4.094027734647975,0.22348794895508867,0.21395806650124433,-0.11026934915763675,-0.0445251078346037,0.6940029594213049,-0.5019582023117478,-4.075205987909995,1
-4.090102708272737,0.22348794895508867,0.3279463975163249,-0.11026934915763675,-0.0445251078346037,0.031209600542023135,-0.5019582023117478,-4.075205987909995,1
-4.087486024022572,0.22348794895508867,0.21395806650020074,-0.11026934915763675,-0.0445251078346037,0.031209600542023135,-0.5019582023117478,-4.075205987909995,1
-4.084869339772429,-0.016853132154487395,0.09996973548512021,-0.13861310910568048,-0.11298544010509143,-0.6315837583372585,-0.5019582023117478,-4.075205987909995,1
-4.082579741053524,-0.016853132154487395,-0.014018595531003876,-0.26773468220232444,-0.3563999548446033,-0.6315837583372585,1.992197747530653,-4.075205987909995,0
-4.080453685100287,-0.016853132154487395,-0.014018595531003876,-0.37008714868137144,-0.2917429743669205,0.031209600542023135,-0.5019582023117478,-4.075205987909995,1
-4.073421346177979,0.46382903006466475,0.21395806650124433,-0.37008714868137144,-0.04458620585537167,0.6940029594213049,-0.5019582023117478,-4.043781258982014,1
-4.063935865771148,0.7041701111742408,0.555923059548573,-0.37008714868137144,-0.04461674750513954,0.6940029594213049,-0.5019582023117478,-4.0280688945180225,1
-4.055758727489411,0.7041701111742408,0.8978880525959017,-0.39685625529896834,-0.17770198636862253,0.031209600542023135,1.992197747530653,-4.0280688945180225,1
-4.050198273457841,0.7041701111742408,0.7838997215797775,-0.26773468220232444,-0.04461674750513954,0.6940029594213049,-0.5019582023117478,-4.0280688945180225,0
-4.043656562832438,0.46382903006466475,0.5559230595475295,-0.16538221572327744,-0.04464728424940631,1.3567963183005867,-0.5019582023117478,-4.012356530054031,0
-4.0251762303157035,1.4251933545029691,0.897888052594858,-0.16538221572327744,-0.04479989442957236,2.0195896771798685,-0.5019582023117478,-3.9337947077340765,0
-4.000644815470446,2.1462165978316974,1.80979470072072,-0.16538221572327744,-0.04489140174723337,2.0195896771798685,-0.5019582023117478,-3.8866576143421034,0
-3.978075913812832,2.1462165978316974,2.6077130178315016,-0.11026934915763675,-0.04489140174723337,2.68238303605915,-0.5019582023117478,-3.8866576143421034,0
-3.9571424398115504,2.3865576789412732,2.493724686816421,-0.11026934915763675,-0.04495238214931457,2.68238303605915,-0.5019582023117478,-3.8552328854141216,0
-3.940133992185554,1.184852273393393,1.6958063697056396,-0.11026934915763675,-0.04495238214931457,2.68238303605915,-0.5019582023117478,-3.8552328854141216,0
-3.8969587020579204,3.1075809222700017,2.2657480247852164,-0.11026934915763675,-0.045287424797805204,2.0195896771798685,-0.5019582023117478,-3.6823968763102206,1
-3.8619605502120704,2.8672398411604254,2.8356896798637496,-0.20474854898444936,-0.2730189685877175,2.0195896771798685,-0.5019582023117478,-3.6981092407742113,1
-3.849367757258192,0.46382903006466475,2.8356896798637496,-0.20474854898444936,-0.04501334298130522,2.68238303605915,1.992197747530653,-3.8238081564861393,1
-3.846587530242407,0.944511192283817,0.5559230595475295,-0.17325548237551183,0.030882916319868652,2.0195896771798685,-0.5019582023117478,-3.7923834275581574,1
-3.8487135861956445,-2.179922862140672,-1.4958668987353994,0.11018211710492597,0.6387111564595093,1.3567963183005867,1.992197747530653,-3.8238081564861393,1
-3.8403729051482416,-1.939581781031096,-1.7238435607676474,0.11018211710492597,-0.04501334298130522,0.6940029594213049,1.992197747530653,-3.8238081564861393,1
-3.842171875570241,-0.016853132154487395,-1.1539019056891142,0.07868905049598844,-0.3488908982883339,0.6940029594213049,-0.5019582023117478,-3.8238081564861393,1
-3.8424989611015268,-0.4975352943736396,-0.24199525756220847,0.7085503826747391,1.4743744335538378,0.031209600542023135,-0.5019582023117478,-3.8238081564861393,1
-3.843480217695336,-0.4975352943736396,-0.4699719195944566,0.6298177161523952,-0.1589247536390475,0.6940029594213049,-0.5019582023117478,-3.8552328854141216,1
-3.8359572504761235,0.46382903006466475,-0.014018595531003876,0.2361543835406761,-0.3109244862563511,0.6940029594213049,-0.5019582023117478,-3.7923834275581574,1
-3.8155144047717706,1.6655344356125452,0.783899721578734,0.2361543835406761,-0.04522655191474572,1.3567963183005867,-0.5019582023117478,-3.7138216052382025,1
-3.787548591848181,2.1462165978316974,2.265748024784173,0.3621266499764262,-0.045287424797805204,2.0195896771798685,-0.5019582023117478,-3.6823968763102206,1
-3.7659609467844,2.8672398411604254,2.949678010879874,-0.3937069486380746,-0.34895180047594554,1.3567963183005867,1.992197747530653,-3.6666845118462295,1
-3.7505879268146884,1.9058755167221213,2.493724686816421,-0.3779604153336058,-0.12122634055850895,2.0195896771798685,-0.5019582023117478,-3.6666845118462295,1
-3.7317805087667164,0.944511192283817,1.4678297076733913,-0.3338701220810933,-0.20474332192259134,2.0195896771798685,1.992197747530653,-3.6509721473822383,1
-3.7177158309221,0.46382903006466475,0.6699113905636535,-0.4252000152470121,-0.26546524335500504,2.68238303605915,-0.5019582023117478,-3.6509721473822383,1
-3.701361554358604,0.7041701111742408,0.6699113905636535,-0.22049508228891812,0.44787741560768396,2.68238303605915,1.992197747530653,-3.6195474184542564,1
-3.6900771035297963,0.46382903006466475,0.5559230595475295,-0.09452281585316799,-0.04537869752840409,3.3451763949384317,-0.5019582023117478,-3.6352597829182476,1
-3.6771572250446325,0.46382903006466475,0.6699113905636535,-0.015790149330824167,0.06842624051082531,2.68238303605915,-0.5019582023117478,-3.6195474184542564,1
-3.667671744637825,0.46382903006466475,0.3279463975163249,0.0503452905479447,-0.04540911201823233,2.68238303605915,-0.5019582023117478,-3.6195474184542564,1
-3.6549154089183036,0.22348794895508867,0.44193472853140536,0.0944355838004572,-0.15926575127774092,2.0195896771798685,1.992197747530653,-3.6038350539902657,1
-3.6447757574489485,0.46382903006466475,0.3279463975163249,-0.22049508228891812,-0.31103405747051244,2.0195896771798685,-0.5019582023117478,-3.6038350539902657,1
-3.6305475368387135,0.944511192283817,0.7838997215797775,-0.2519881488978557,-0.12139663441524289,2.68238303605915,1.992197747530653,-3.5566979605982927,1
-3.6004556679619104,2.6268987600508495,1.6958063697056396,-0.29922774881126196,-0.045743349920703946,2.68238303605915,-0.5019582023117478,-3.4467114093503555,1
-3.570690884616345,2.6268987600508495,2.8356896798637496,-0.29922774881126196,-0.04577370598901958,2.68238303605915,-0.5019582023117478,-3.4309990448863648,1
